Crop,District,Date,Price
Onion,Mandya,2025-10-08,28.17
Onion,Tumakuru,2025-10-08,28.27
Onion,Kolar,2025-10-08,25.61
Onion,Chikkaballapur,2025-10-08,25.84
Onion,Ramanagara,2025-10-08,26.54
Onion,Hassan,2025-10-08,26.43
Onion,Chikkamagaluru,2025-10-08,27.03
Onion,Kodagu,2025-10-08,29.67
Onion,Dakshina Kannada,2025-10-08,29.19
Onion,Udupi,2025-10-08,28.5
Onion,Uttara Kannada,2025-10-08,27.79
Onion,Shivamogga,2025-10-08,28.41
Onion,Davangere,2025-10-08,26.91
Onion,Chitradurga,2025-10-08,25.15
Onion,Ballari,2025-10-08,27.23
Onion,Koppal,2025-10-08,26.63
Onion,Raichur,2025-10-08,24.78
Onion,Kalaburagi,2025-10-08,28.17
Onion,Yadgir,2025-10-08,25.88
Onion,Bidar,2025-10-08,26.83
Onion,Vijayapura,2025-10-08,23.51
Onion,Bagalkot,2025-10-08,23.83
Onion,Belagavi,2025-10-08,26.47
Onion,Dharwad,2025-10-08,27.34
Onion,Gadag,2025-10-08,25.74
Onion,Haveri,2025-10-08,28.75
Potato,Bangalore Urban,2025-10-08,26.26
Potato,Bangalore Rural,2025-10-08,23.58
Potato,Mysuru,2025-10-08,24.29
Potato,Mandya,2025-10-08,26.8
Potato,Tumakuru,2025-10-08,21.79
Potato,Kolar,2025-10-08,26.79
Potato,Chikkaballapur,2025-10-08,24.41
Potato,Ramanagara,2025-10-08,22.38
Potato,Hassan,2025-10-08,21.88
Potato,Chikkamagaluru,2025-10-08,21.27
Potato,Kodagu,2025-10-08,25.11
Potato,Dakshina Kannada,2025-10-08,23.53
Potato,Udupi,2025-10-08,24.38
Potato,Uttara Kannada,2025-10-08,21.85
Potato,Shivamogga,2025-10-08,24.84
Potato,Davangere,2025-10-08,24.99
Potato,Chitradurga,2025-10-08,24.6
Potato,Ballari,2025-10-08,23.11
Potato,Koppal,2025-10-08,23.96
Potato,Raichur,2025-10-08,26.49
Potato,Kalaburagi,2025-10-08,26.82
Potato,Yadgir,2025-10-08,23.75
Potato,Bidar,2025-10-08,22.59
Potato,Vijayapura,2025-10-08,27.3
Potato,Bagalkot,2025-10-08,23.41
Potato,Belagavi,2025-10-08,23.8
Potato,Dharwad,2025-10-08,25.1
Potato,Gadag,2025-10-08,24.42
Potato,Haveri,2025-10-08,22.67
Chilli,Bangalore Urban,2025-10-08,91.46
Chilli,Bangalore Rural,2025-10-08,91.93
Chilli,Mysuru,2025-10-08,107.77
Chilli,Mandya,2025-10-08,88.5
Chilli,Tumakuru,2025-10-08,106.32
Chilli,Kolar,2025-10-08,110.16
Chilli,Chikkaballapur,2025-10-08,109.55
Chilli,Ramanagara,2025-10-08,99.3
Chilli,Hassan,2025-10-08,109.14
Chilli,Chikkamagaluru,2025-10-08,96.3
Chilli,Kodagu,2025-10-08,95.54
Chilli,Dakshina Kannada,2025-10-08,87.48
Chilli,Udupi,2025-10-08,108.71
Chilli,Uttara Kannada,2025-10-08,93.75
Chilli,Shivamogga,2025-10-08,101.82
Chilli,Davangere,2025-10-08,92.9
Chilli,Chitradurga,2025-10-08,106.09
Chilli,Ballari,2025-10-08,106.86
Chilli,Koppal,2025-10-08,90.86
Chilli,Raichur,2025-10-08,96.67
Chilli,Kalaburagi,2025-10-08,93.51
Chilli,Yadgir,2025-10-08,115.54
Chilli,Bidar,2025-10-08,102.49
Chilli,Vijayapura,2025-10-08,98.06
Chilli,Bagalkot,2025-10-08,114.24
Chilli,Belagavi,2025-10-08,109.95
Chilli,Dharwad,2025-10-08,92.97
Chilli,Gadag,2025-10-08,92.29
Chilli,Haveri,2025-10-08,104.25
Beans,Bangalore Urban,2025-10-08,54.48
Beans,Bangalore Rural,2025-10-08,51.63
Beans,Mysuru,2025-10-08,45.02
Beans,Mandya,2025-10-08,54.64
Beans,Tumakuru,2025-10-08,53.68
Beans,Kolar,2025-10-08,47.93
Beans,Chikkaballapur,2025-10-08,50.75
Beans,Ramanagara,2025-10-08,47.58
Beans,Hassan,2025-10-08,55.65
Beans,Chikkamagaluru,2025-10-08,53.17
Beans,Kodagu,2025-10-08,47.71
Beans,Dakshina Kannada,2025-10-08,53.72
Beans,Udupi,2025-10-08,52.94
Beans,Uttara Kannada,2025-10-08,45.11
Beans,Shivamogga,2025-10-08,52.81
Beans,Davangere,2025-10-08,44.62
Beans,Chitradurga,2025-10-08,52.5
Beans,Ballari,2025-10-08,46.56
Beans,Koppal,2025-10-08,50.69
Beans,Raichur,2025-10-08,44.11
Beans,Kalaburagi,2025-10-08,58.0
Beans,Yadgir,2025-10-08,46.93
Beans,Bidar,2025-10-08,51.14
Beans,Vijayapura,2025-10-08,58.79
Beans,Bagalkot,2025-10-08,51.03
Beans,Belagavi,2025-10-08,40.58
Beans,Dharwad,2025-10-08,47.18
Beans,Gadag,2025-10-08,49.06
Beans,Haveri,2025-10-08,49.98
Cabbage,Bangalore Urban,2025-10-08,22.29
Cabbage,Bangalore Rural,2025-10-08,18.34
Cabbage,Mysuru,2025-10-08,23.64
Cabbage,Mandya,2025-10-08,19.84
Cabbage,Tumakuru,2025-10-08,20.41
Cabbage,Kolar,2025-10-08,23.59
Cabbage,Chikkaballapur,2025-10-08,19.59
Cabbage,Ramanagara,2025-10-08,20.61
Cabbage,Hassan,2025-10-08,20.22
Cabbage,Chikkamagaluru,2025-10-08,20.77
Cabbage,Kodagu,2025-10-08,21.44
Cabbage,Dakshina Kannada,2025-10-08,22.11
Cabbage,Udupi,2025-10-08,23.15
Cabbage,Uttara Kannada,2025-10-08,23.5
Cabbage,Shivamogga,2025-10-08,23.65
Cabbage,Davangere,2025-10-08,22.54
Cabbage,Chitradurga,2025-10-08,20.8
Cabbage,Ballari,2025-10-08,24.74
Cabbage,Koppal,2025-10-08,20.4
Cabbage,Raichur,2025-10-08,22.14
Cabbage,Kalaburagi,2025-10-08,20.99
Cabbage,Yadgir,2025-10-08,22.98
Cabbage,Bidar,2025-10-08,19.7
Cabbage,Vijayapura,2025-10-08,22.24
Cabbage,Bagalkot,2025-10-08,19.1
Cabbage,Belagavi,2025-10-08,22.73
Cabbage,Dharwad,2025-10-08,26.55
Cabbage,Gadag,2025-10-08,20.81
Cabbage,Haveri,2025-10-08,20.0
Cauliflower,Bangalore Urban,2025-10-08,29.53
Cauliflower,Bangalore Rural,2025-10-08,28.78
Cauliflower,Mysuru,2025-10-08,28.39
Cauliflower,Mandya,2025-10-08,27.01
Cauliflower,Tumakuru,2025-10-08,31.78
Cauliflower,Kolar,2025-10-08,29.08
Cauliflower,Chikkaballapur,2025-10-08,31.3
Cauliflower,Ramanagara,2025-10-08,29.57
Cauliflower,Hassan,2025-10-08,25.27
Cauliflower,Chikkamagaluru,2025-10-08,30.44
Cauliflower,Kodagu,2025-10-08,26.18
Cauliflower,Dakshina Kannada,2025-10-08,28.78
Cauliflower,Udupi,2025-10-08,25.38
Cauliflower,Uttara Kannada,2025-10-08,29.21
Cauliflower,Shivamogga,2025-10-08,25.95
Cauliflower,Davangere,2025-10-08,32.23
Cauliflower,Chitradurga,2025-10-08,28.1
Cauliflower,Ballari,2025-10-08,28.83
Cauliflower,Koppal,2025-10-08,27.55
Cauliflower,Raichur,2025-10-08,30.09
Cauliflower,Kalaburagi,2025-10-08,26.52
Cauliflower,Yadgir,2025-10-08,29.43
Cauliflower,Bidar,2025-10-08,27.33
Cauliflower,Vijayapura,2025-10-08,28.99
Cauliflower,Bagalkot,2025-10-08,22.55
Cauliflower,Belagavi,2025-10-08,30.08
Cauliflower,Dharwad,2025-10-08,25.74
Cauliflower,Gadag,2025-10-08,29.0
Cauliflower,Haveri,2025-10-08,26.9
Carrot,Bangalore Urban,2025-10-08,33.03
Carrot,Bangalore Rural,2025-10-08,37.83
Carrot,Mysuru,2025-10-08,35.93
Carrot,Mandya,2025-10-08,32.72
Carrot,Tumakuru,2025-10-08,32.12
Carrot,Kolar,2025-10-08,31.92
Carrot,Chikkaballapur,2025-10-08,29.25
Carrot,Ramanagara,2025-10-08,37.24
Carrot,Hassan,2025-10-08,32.46
Carrot,Chikkamagaluru,2025-10-08,26.69
Carrot,Kodagu,2025-10-08,36.55
Carrot,Dakshina Kannada,2025-10-08,35.87
Carrot,Udupi,2025-10-08,34.17
Carrot,Uttara Kannada,2025-10-08,33.08
Carrot,Shivamogga,2025-10-08,32.14
Carrot,Davangere,2025-10-08,31.21
Carrot,Chitradurga,2025-10-08,36.16
Carrot,Ballari,2025-10-08,34.18
Carrot,Koppal,2025-10-08,32.18
Carrot,Raichur,2025-10-08,32.83
Carrot,Kalaburagi,2025-10-08,29.29
Carrot,Yadgir,2025-10-08,33.08
Carrot,Bidar,2025-10-08,36.11
Carrot,Vijayapura,2025-10-08,31.72
Carrot,Bagalkot,2025-10-08,29.93
Carrot,Belagavi,2025-10-08,35.25
Carrot,Dharwad,2025-10-08,34.96
Carrot,Gadag,2025-10-08,30.26
Carrot,Haveri,2025-10-08,30.31
Brinjal,Bangalore Urban,2025-10-08,34.49
Brinjal,Bangalore Rural,2025-10-08,36.53
Brinjal,Mysuru,2025-10-08,33.92
Brinjal,Mandya,2025-10-08,35.4
Brinjal,Tumakuru,2025-10-08,34.26
Brinjal,Kolar,2025-10-08,35.65
Brinjal,Chikkaballapur,2025-10-08,32.43
Brinjal,Ramanagara,2025-10-08,32.49
Brinjal,Hassan,2025-10-08,35.01
Brinjal,Chikkamagaluru,2025-10-08,41.03
Brinjal,Kodagu,2025-10-08,31.51
Brinjal,Dakshina Kannada,2025-10-08,34.95
Brinjal,Udupi,2025-10-08,33.55
Brinjal,Uttara Kannada,2025-10-08,38.31
Brinjal,Shivamogga,2025-10-08,33.64
Brinjal,Davangere,2025-10-08,35.11
Brinjal,Chitradurga,2025-10-08,33.95
Brinjal,Ballari,2025-10-08,32.91
Brinjal,Koppal,2025-10-08,36.35
Brinjal,Raichur,2025-10-08,33.71
Brinjal,Kalaburagi,2025-10-08,28.88
Brinjal,Yadgir,2025-10-08,32.86
Brinjal,Bidar,2025-10-08,34.22
Brinjal,Vijayapura,2025-10-08,33.39
Brinjal,Bagalkot,2025-10-08,35.77
Brinjal,Belagavi,2025-10-08,32.55
Brinjal,Dharwad,2025-10-08,34.18
Brinjal,Gadag,2025-10-08,39.54
Brinjal,Haveri,2025-10-08,38.21
Capsicum,Bangalore Urban,2025-10-08,68.04
Capsicum,Bangalore Rural,2025-10-08,64.36
Capsicum,Mysuru,2025-10-08,75.44
Capsicum,Mandya,2025-10-08,66.78
Capsicum,Tumakuru,2025-10-08,67.36
Capsicum,Kolar,2025-10-08,67.66
Capsicum,Chikkaballapur,2025-10-08,77.57
Capsicum,Ramanagara,2025-10-08,74.45
Capsicum,Hassan,2025-10-08,78.42
Capsicum,Chikkamagaluru,2025-10-08,75.88
Capsicum,Kodagu,2025-10-08,69.88
Capsicum,Dakshina Kannada,2025-10-08,69.53
Capsicum,Udupi,2025-10-08,73.04
Capsicum,Uttara Kannada,2025-10-08,82.12
Capsicum,Shivamogga,2025-10-08,72.95
Capsicum,Davangere,2025-10-08,66.43
Capsicum,Chitradurga,2025-10-08,74.21
Capsicum,Ballari,2025-10-08,68.95
Capsicum,Koppal,2025-10-08,71.44
Capsicum,Raichur,2025-10-08,67.4
Capsicum,Kalaburagi,2025-10-08,65.82
Capsicum,Yadgir,2025-10-08,65.41
Capsicum,Bidar,2025-10-08,65.49
Capsicum,Vijayapura,2025-10-08,67.86
Capsicum,Bagalkot,2025-10-08,80.81
Capsicum,Belagavi,2025-10-08,72.8
Capsicum,Dharwad,2025-10-08,80.27
Capsicum,Gadag,2025-10-08,62.55
Capsicum,Haveri,2025-10-08,81.2
Cotton,Bangalore Urban,2025-10-08,61.73
Cotton,Bangalore Rural,2025-10-08,57.56
Cotton,Mysuru,2025-10-08,56.08
Cotton,Mandya,2025-10-08,59.58
Cotton,Tumakuru,2025-10-08,66.65
Cotton,Kolar,2025-10-08,53.37
Cotton,Chikkaballapur,2025-10-08,57.22
Cotton,Ramanagara,2025-10-08,65.35
Cotton,Hassan,2025-10-08,64.77
Cotton,Chikkamagaluru,2025-10-08,57.25
Cotton,Kodagu,2025-10-08,64.78
Cotton,Dakshina Kannada,2025-10-08,61.84
Cotton,Udupi,2025-10-08,58.46
Cotton,Uttara Kannada,2025-10-08,61.13
Cotton,Shivamogga,2025-10-08,57.19
Cotton,Davangere,2025-10-08,55.01
Cotton,Chitradurga,2025-10-08,60.82
Cotton,Ballari,2025-10-08,55.56
Cotton,Koppal,2025-10-08,52.81
Cotton,Raichur,2025-10-08,63.7
Cotton,Kalaburagi,2025-10-08,59.85
Cotton,Yadgir,2025-10-08,56.73
Cotton,Bidar,2025-10-08,56.03
Cotton,Vijayapura,2025-10-08,57.94
Cotton,Bagalkot,2025-10-08,66.13
Cotton,Belagavi,2025-10-08,61.53
Cotton,Dharwad,2025-10-08,60.37
Cotton,Gadag,2025-10-08,58.66
Cotton,Haveri,2025-10-08,59.35
Sugarcane,Bangalore Urban,2025-10-08,6.05
Sugarcane,Bangalore Rural,2025-10-08,4.28
Sugarcane,Mysuru,2025-10-08,5.73
Sugarcane,Mandya,2025-10-08,5.25
Sugarcane,Tumakuru,2025-10-08,5.54
Sugarcane,Kolar,2025-10-08,4.66
Sugarcane,Chikkaballapur,2025-10-08,4.47
Sugarcane,Ramanagara,2025-10-08,4.81
Sugarcane,Hassan,2025-10-08,5.53
Sugarcane,Chikkamagaluru,2025-10-08,4.62
Sugarcane,Kodagu,2025-10-08,5.41
Sugarcane,Dakshina Kannada,2025-10-08,5.18
Sugarcane,Udupi,2025-10-08,4.23
Sugarcane,Uttara Kannada,2025-10-08,4.98
Sugarcane,Shivamogga,2025-10-08,5.12
Sugarcane,Davangere,2025-10-08,4.66
Sugarcane,Chitradurga,2025-10-08,5.51
Sugarcane,Ballari,2025-10-08,5.34
Sugarcane,Koppal,2025-10-08,5.36
Sugarcane,Raichur,2025-10-08,4.81
Sugarcane,Kalaburagi,2025-10-08,5.14
Sugarcane,Yadgir,2025-10-08,5.46
Sugarcane,Bidar,2025-10-08,5.06
Sugarcane,Vijayapura,2025-10-08,5.58
Sugarcane,Bagalkot,2025-10-08,4.93
Sugarcane,Belagavi,2025-10-08,4.75
Sugarcane,Dharwad,2025-10-08,5.18
Sugarcane,Gadag,2025-10-08,5.11
Sugarcane,Haveri,2025-10-08,4.71
Maize,Bangalore Urban,2025-10-08,16.76
Maize,Bangalore Rural,2025-10-08,20.9
Maize,Mysuru,2025-10-08,20.95
Maize,Mandya,2025-10-08,16.72
Maize,Tumakuru,2025-10-08,18.84
Maize,Kolar,2025-10-08,20.5
Maize,Chikkaballapur,2025-10-08,17.75
Maize,Ramanagara,2025-10-08,19.05
Maize,Hassan,2025-10-08,17.01
Maize,Chikkamagaluru,2025-10-08,18.45
Maize,Kodagu,2025-10-08,17.33
Maize,Dakshina Kannada,2025-10-08,18.14
Maize,Udupi,2025-10-08,19.67
Maize,Uttara Kannada,2025-10-08,18.0
Maize,Shivamogga,2025-10-08,19.5
Maize,Davangere,2025-10-08,19.37
Maize,Chitradurga,2025-10-08,19.96
Maize,Ballari,2025-10-08,19.69
Maize,Koppal,2025-10-08,19.83
Maize,Raichur,2025-10-08,19.69
Maize,Kalaburagi,2025-10-08,21.26
Maize,Yadgir,2025-10-08,16.08
Maize,Bidar,2025-10-08,19.74
Maize,Vijayapura,2025-10-08,17.62
Maize,Bagalkot,2025-10-08,19.13
Maize,Belagavi,2025-10-08,18.78
Maize,Dharwad,2025-10-08,16.87
Maize,Gadag,2025-10-08,18.27
Maize,Haveri,2025-10-08,20.37
Rice,Bangalore Urban,2025-10-08,24.8
Rice,Bangalore Rural,2025-10-08,26.14
Rice,Mysuru,2025-10-08,22.93
Rice,Mandya,2025-10-08,26.25
Rice,Tumakuru,2025-10-08,26.56
Rice,Kolar,2025-10-08,22.86
Rice,Chikkaballapur,2025-10-08,24.29
Rice,Ramanagara,2025-10-08,21.42
Rice,Hassan,2025-10-08,26.22
Rice,Chikkamagaluru,2025-10-08,21.13
Rice,Kodagu,2025-10-08,22.92
Rice,Dakshina Kannada,2025-10-08,24.75
Rice,Udupi,2025-10-08,23.88
Rice,Uttara Kannada,2025-10-08,23.99
Rice,Shivamogga,2025-10-08,21.46
Rice,Davangere,2025-10-08,23.28
Rice,Chitradurga,2025-10-08,22.53
Rice,Ballari,2025-10-08,22.05
Rice,Koppal,2025-10-08,26.28
Rice,Raichur,2025-10-08,23.08
Rice,Kalaburagi,2025-10-08,22.14
Rice,Yadgir,2025-10-08,26.47
Rice,Bidar,2025-10-08,21.69
Rice,Vijayapura,2025-10-08,25.33
Rice,Bagalkot,2025-10-08,25.83
Rice,Belagavi,2025-10-08,23.95
Rice,Dharwad,2025-10-08,21.9
Rice,Gadag,2025-10-08,21.69
Rice,Haveri,2025-10-08,24.78
Wheat,Bangalore Urban,2025-10-08,20.69
Wheat,Bangalore Rural,2025-10-08,21.3
Wheat,Mysuru,2025-10-08,22.46
Wheat,Mandya,2025-10-08,19.41
Wheat,Tumakuru,2025-10-08,22.3
Wheat,Kolar,2025-10-08,21.48
Wheat,Chikkaballapur,2025-10-08,20.41
Wheat,Ramanagara,2025-10-08,20.63
Wheat,Hassan,2025-10-08,19.62
Wheat,Chikkamagaluru,2025-10-08,25.75
Wheat,Kodagu,2025-10-08,21.27
Wheat,Dakshina Kannada,2025-10-08,23.44
Wheat,Udupi,2025-10-08,23.06
Wheat,Uttara Kannada,2025-10-08,20.34
Wheat,Shivamogga,2025-10-08,21.92
Wheat,Davangere,2025-10-08,21.94
Wheat,Chitradurga,2025-10-08,20.94
Wheat,Ballari,2025-10-08,20.99
Wheat,Koppal,2025-10-08,22.78
Wheat,Raichur,2025-10-08,21.27
Wheat,Kalaburagi,2025-10-08,20.45
Wheat,Yadgir,2025-10-08,20.01
Wheat,Bidar,2025-10-08,21.05
Wheat,Vijayapura,2025-10-08,19.38
Wheat,Bagalkot,2025-10-08,23.99
Wheat,Belagavi,2025-10-08,20.49
Wheat,Dharwad,2025-10-08,18.33
Wheat,Gadag,2025-10-08,19.14
Wheat,Haveri,2025-10-08,22.42
Ragi,Bangalore Urban,2025-10-08,23.48
Ragi,Bangalore Rural,2025-10-08,23.71
Ragi,Mysuru,2025-10-08,29.16
Ragi,Mandya,2025-10-08,23.58
Ragi,Tumakuru,2025-10-08,26.89
Ragi,Kolar,2025-10-08,22.21
Ragi,Chikkaballapur,2025-10-08,26.92
Ragi,Ramanagara,2025-10-08,26.4
Ragi,Hassan,2025-10-08,25.4
Ragi,Chikkamagaluru,2025-10-08,25.94
Ragi,Kodagu,2025-10-08,29.95
Ragi,Dakshina Kannada,2025-10-08,24.14
Ragi,Udupi,2025-10-08,25.56
Ragi,Uttara Kannada,2025-10-08,22.82
Ragi,Shivamogga,2025-10-08,24.6
Ragi,Davangere,2025-10-08,24.02
Ragi,Chitradurga,2025-10-08,27.15
Ragi,Ballari,2025-10-08,26.11
Ragi,Koppal,2025-10-08,26.26
Ragi,Raichur,2025-10-08,22.46
Ragi,Kalaburagi,2025-10-08,22.65
Ragi,Yadgir,2025-10-08,24.51
Ragi,Bidar,2025-10-08,24.32
Ragi,Vijayapura,2025-10-08,23.03
Ragi,Bagalkot,2025-10-08,26.08
Ragi,Belagavi,2025-10-08,22.95
Ragi,Dharwad,2025-10-08,25.83
Ragi,Gadag,2025-10-08,29.27
Ragi,Haveri,2025-10-08,25.18
Groundnut,Bangalore Urban,2025-10-08,43.14
Groundnut,Bangalore Rural,2025-10-08,46.19
Groundnut,Mysuru,2025-10-08,47.16
Groundnut,Mandya,2025-10-08,45.55
Groundnut,Tumakuru,2025-10-08,42.63
Groundnut,Kolar,2025-10-08,41.77
Groundnut,Chikkaballapur,2025-10-08,49.4
Groundnut,Ramanagara,2025-10-08,46.86
Groundnut,Hassan,2025-10-08,49.36
Groundnut,Chikkamagaluru,2025-10-08,46.28
Groundnut,Kodagu,2025-10-08,43.56
Groundnut,Dakshina Kannada,2025-10-08,45.11
Groundnut,Udupi,2025-10-08,37.0
Groundnut,Uttara Kannada,2025-10-08,48.74
Groundnut,Shivamogga,2025-10-08,42.63
Groundnut,Davangere,2025-10-08,49.06
Groundnut,Chitradurga,2025-10-08,51.2
Groundnut,Ballari,2025-10-08,53.08
Groundnut,Koppal,2025-10-08,44.86
Groundnut,Raichur,2025-10-08,47.74
Groundnut,Kalaburagi,2025-10-08,51.07
Groundnut,Yadgir,2025-10-08,40.64
Groundnut,Bidar,2025-10-08,42.71
Groundnut,Vijayapura,2025-10-08,44.14
Groundnut,Bagalkot,2025-10-08,40.7
Groundnut,Belagavi,2025-10-08,47.44
Groundnut,Dharwad,2025-10-08,38.37
Groundnut,Gadag,2025-10-08,40.28
Groundnut,Haveri,2025-10-08,43.67
Sunflower,Bangalore Urban,2025-10-08,34.56
Sunflower,Bangalore Rural,2025-10-08,38.24
Sunflower,Mysuru,2025-10-08,38.77
Sunflower,Mandya,2025-10-08,36.49
Sunflower,Tumakuru,2025-10-08,37.44
Sunflower,Kolar,2025-10-08,33.63
Sunflower,Chikkaballapur,2025-10-08,39.22
Sunflower,Ramanagara,2025-10-08,35.03
Sunflower,Hassan,2025-10-08,38.88
Sunflower,Chikkamagaluru,2025-10-08,41.02
Sunflower,Kodagu,2025-10-08,35.51
Sunflower,Dakshina Kannada,2025-10-08,42.68
Sunflower,Udupi,2025-10-08,39.52
Sunflower,Uttara Kannada,2025-10-08,35.05
Sunflower,Shivamogga,2025-10-08,39.47
Sunflower,Davangere,2025-10-08,40.11
Sunflower,Chitradurga,2025-10-08,33.84
Sunflower,Ballari,2025-10-08,40.08
Sunflower,Koppal,2025-10-08,41.4
Sunflower,Raichur,2025-10-08,41.28
Sunflower,Kalaburagi,2025-10-08,41.52
Sunflower,Yadgir,2025-10-08,34.71
Sunflower,Bidar,2025-10-08,34.96
Sunflower,Vijayapura,2025-10-08,39.42
Sunflower,Bagalkot,2025-10-08,37.58
Sunflower,Belagavi,2025-10-08,42.11
Sunflower,Dharwad,2025-10-08,34.09
Sunflower,Gadag,2025-10-08,34.15
Sunflower,Haveri,2025-10-08,38.26
Turmeric,Bangalore Urban,2025-10-08,112.57
Turmeric,Bangalore Rural,2025-10-08,111.94
Turmeric,Mysuru,2025-10-08,110.92
Turmeric,Mandya,2025-10-08,128.38
Turmeric,Tumakuru,2025-10-08,125.25
Turmeric,Kolar,2025-10-08,124.47
Turmeric,Chikkaballapur,2025-10-08,116.27
Turmeric,Ramanagara,2025-10-08,111.51
Turmeric,Hassan,2025-10-08,120.36
Turmeric,Chikkamagaluru,2025-10-08,121.74
Turmeric,Kodagu,2025-10-08,131.79
Turmeric,Dakshina Kannada,2025-10-08,113.7
Turmeric,Udupi,2025-10-08,122.19
Turmeric,Uttara Kannada,2025-10-08,115.07
Turmeric,Shivamogga,2025-10-08,111.59
Turmeric,Davangere,2025-10-08,122.7
Turmeric,Chitradurga,2025-10-08,106.62
Turmeric,Ballari,2025-10-08,114.05
Turmeric,Koppal,2025-10-08,109.67
Turmeric,Raichur,2025-10-08,121.4
Turmeric,Kalaburagi,2025-10-08,120.34
Turmeric,Yadgir,2025-10-08,91.98
Turmeric,Bidar,2025-10-08,122.75
Turmeric,Vijayapura,2025-10-08,100.13
Turmeric,Bagalkot,2025-10-08,125.58
Turmeric,Belagavi,2025-10-08,118.84
Turmeric,Dharwad,2025-10-08,129.13
Turmeric,Gadag,2025-10-08,115.91
Turmeric,Haveri,2025-10-08,120.05
Ginger,Bangalore Urban,2025-10-08,169.5
Ginger,Bangalore Rural,2025-10-08,137.19
Ginger,Mysuru,2025-10-08,147.57
Ginger,Mandya,2025-10-08,161.04
Ginger,Tumakuru,2025-10-08,142.44
Ginger,Kolar,2025-10-08,135.92
Ginger,Chikkaballapur,2025-10-08,147.5
Ginger,Ramanagara,2025-10-08,154.81
Ginger,Hassan,2025-10-08,130.38
Ginger,Chikkamagaluru,2025-10-08,131.23
Ginger,Kodagu,2025-10-08,140.95
Ginger,Dakshina Kannada,2025-10-08,126.16
Ginger,Udupi,2025-10-08,147.6
Ginger,Uttara Kannada,2025-10-08,128.46
Ginger,Shivamogga,2025-10-08,162.16
Ginger,Davangere,2025-10-08,125.96
Ginger,Chitradurga,2025-10-08,135.52
Ginger,Ballari,2025-10-08,135.99
Ginger,Koppal,2025-10-08,149.11
Ginger,Raichur,2025-10-08,144.61
Ginger,Kalaburagi,2025-10-08,135.17
Ginger,Yadgir,2025-10-08,140.19
Ginger,Bidar,2025-10-08,120.3
Ginger,Vijayapura,2025-10-08,139.12
Ginger,Bagalkot,2025-10-08,149.24
Ginger,Belagavi,2025-10-08,144.14
Ginger,Dharwad,2025-10-08,125.59
Ginger,Gadag,2025-10-08,124.87
Ginger,Haveri,2025-10-08,130.82
Tomato,Bangalore Urban,2025-10-09,32.78
Tomato,Bangalore Rural,2025-10-09,33.37
Tomato,Mysuru,2025-10-09,31.26
Tomato,Mandya,2025-10-09,28.14
Tomato,Tumakuru,2025-10-09,32.64
Tomato,Kolar,2025-10-09,33.05
Tomato,Chikkaballapur,2025-10-09,29.31
Tomato,Ramanagara,2025-10-09,32.87
Tomato,Hassan,2025-10-09,34.76
Tomato,Chikkamagaluru,2025-10-09,34.83
Tomato,Kodagu,2025-10-09,29.15
Tomato,Dakshina Kannada,2025-10-09,32.91
Tomato,Udupi,2025-10-09,29.7
Tomato,Uttara Kannada,2025-10-09,27.37
Tomato,Shivamogga,2025-10-09,32.93
Tomato,Davangere,2025-10-09,31.9
Tomato,Chitradurga,2025-10-09,32.55
Tomato,Ballari,2025-10-09,32.11
Tomato,Koppal,2025-10-09,33.14
Tomato,Raichur,2025-10-09,35.02
Tomato,Kalaburagi,2025-10-09,30.4
Tomato,Yadgir,2025-10-09,32.89
Tomato,Bidar,2025-10-09,37.03
Tomato,Vijayapura,2025-10-09,36.51
Tomato,Bagalkot,2025-10-09,35.66
Tomato,Belagavi,2025-10-09,30.1
Tomato,Dharwad,2025-10-09,30.3
Tomato,Gadag,2025-10-09,36.22
Tomato,Haveri,2025-10-09,27.22
Onion,Bangalore Urban,2025-10-09,27.87
Onion,Bangalore Rural,2025-10-09,23.99
Onion,Mysuru,2025-10-09,25.78
Onion,Mandya,2025-10-09,22.64
Onion,Tumakuru,2025-10-09,25.04
Onion,Kolar,2025-10-09,25.11
Onion,Chikkaballapur,2025-10-09,26.83
Onion,Ramanagara,2025-10-09,26.91
Onion,Hassan,2025-10-09,27.21
Onion,Chikkamagaluru,2025-10-09,26.83
Onion,Kodagu,2025-10-09,26.91
Onion,Dakshina Kannada,2025-10-09,26.72
Onion,Udupi,2025-10-09,28.41
Onion,Uttara Kannada,2025-10-09,28.89
Onion,Shivamogga,2025-10-09,30.97
Onion,Davangere,2025-10-09,24.72
Onion,Chitradurga,2025-10-09,22.82
Onion,Ballari,2025-10-09,23.5
Onion,Koppal,2025-10-09,25.88
Onion,Raichur,2025-10-09,23.18
Onion,Kalaburagi,2025-10-09,30.65
Onion,Yadgir,2025-10-09,25.02
Onion,Bidar,2025-10-09,22.71
Onion,Vijayapura,2025-10-09,27.05
Onion,Bagalkot,2025-10-09,27.39
Onion,Belagavi,2025-10-09,27.17
Onion,Dharwad,2025-10-09,27.9
Onion,Gadag,2025-10-09,28.71
Onion,Haveri,2025-10-09,28.15
Potato,Bangalore Urban,2025-10-09,27.28
Potato,Bangalore Rural,2025-10-09,24.64
Potato,Mysuru,2025-10-09,26.68
Potato,Mandya,2025-10-09,27.32
Potato,Tumakuru,2025-10-09,23.1
Potato,Kolar,2025-10-09,23.11
Potato,Chikkaballapur,2025-10-09,25.55
Potato,Ramanagara,2025-10-09,24.07
